UserID,DeviceType,PurchaseDate,OnboardingVersion,CohortMonth
10530,Smart Doorbell,2022-05-09,Control,2022-05
10531,Smart Doorbell,2022-12-01,Control,2022-12
10532,Smart Doorbell,2022-10-15,Control,2022-10
10533,Smart Doorbell,2022-09-09,Control,2022-09
10534,Smart Doorbell,2022-09-22,Control,2022-09
10535,Smart Doorbell,2022-09-28,Control,2022-09
10536,Smart Doorbell,2022-07-07,Variant,2022-07
10537,Security Camera,2022-08-02,Control,2022-08
10538,Smart Doorbell,2022-10-10,Variant,2022-10
10539,Security Camera,2022-07-30,Control,2022-07
10540,Smart Doorbell,2022-03-17,Variant,2022-03
10541,Smart Doorbell,2022-05-28,Control,2022-05
10542,Security Camera,2022-11-17,Control,2022-11
10543,Smart Doorbell,2022-08-01,Variant,2022-08
10544,Smart Doorbell,2022-04-19,Control,2022-04
10545,Security Camera,2022-05-09,Variant,2022-05
10546,Security Camera,2022-01-10,Control,2022-01
10547,Smart Doorbell,2022-02-16,Variant,2022-02
10548,Smart Doorbell,2022-11-11,Control,2022-11
10549,Smart Doorbell,2022-04-06,Control,2022-04
10550,Smart Doorbell,2022-04-13,Variant,2022-04
10551,Smart Doorbell,2022-12-08,Control,2022-12
10552,Smart Doorbell,2022-05-26,Variant,2022-05
10553,Smart Doorbell,2022-01-27,Control,2022-01
10554,Smart Doorbell,2022-08-08,Variant,2022-08
10555,Smart Doorbell,2022-01-18,Control,2022-01
10556,Security Camera,2022-06-16,Variant,2022-06
10557,Security Camera,2022-03-23,Variant,2022-03
10558,Smart Doorbell,2022-03-13,Control,2022-03
10559,Smart Doorbell,2022-11-06,Control,2022-11
10560,Smart Doorbell,2022-09-11,Control,2022-09
10561,Security Camera,2022-06-11,Variant,2022-06
10562,Security Camera,2022-11-23,Control,2022-11
10563,Security Camera,2022-02-07,Control,2022-02
10564,Security Camera,2022-07-20,Control,2022-07
10565,Smart Doorbell,2022-07-19,Control,2022-07
10566,Security Camera,2022-09-12,Variant,2022-09
10567,Smart Doorbell,2022-06-28,Variant,2022-06
10568,Smart Doorbell,2022-02-04,Variant,2022-02
10569,Security Camera,2022-03-23,Variant,2022-03
10570,Smart Doorbell,2022-08-08,Variant,2022-08
10571,Smart Doorbell,2022-06-07,Control,2022-06
10572,Security Camera,2022-01-04,Control,2022-01
10573,Smart Doorbell,2022-06-16,Variant,2022-06
10574,Smart Doorbell,2022-07-23,Variant,2022-07
10575,Smart Doorbell,2022-07-13,Variant,2022-07
10576,Security Camera,2022-08-23,Control,2022-08
10577,Smart Doorbell,2022-07-25,Control,2022-07
10578,Smart Doorbell,2022-05-30,Control,2022-05
10579,Security Camera,2022-06-08,Variant,2022-06
10580,Smart Doorbell,2022-10-06,Variant,2022-10
10581,Smart Doorbell,2022-10-31,Variant,2022-10
10582,Smart Doorbell,2022-06-15,Control,2022-06
10583,Security Camera,2022-11-07,Variant,2022-11
10584,Smart Doorbell,2022-03-09,Control,2022-03
10585,Security Camera,2022-03-29,Control,2022-03
10586,Security Camera,2022-08-05,Variant,2022-08
10587,Security Camera,2022-01-01,Control,2022-01
10588,Security Camera,2022-05-15,Control,2022-05
10589,Security Camera,2022-07-04,Variant,2022-07
10590,Security Camera,2022-12-17,Variant,2022-12
10591,Smart Doorbell,2022-05-20,Control,2022-05
10592,Security Camera,2022-04-16,Variant,2022-04
10593,Security Camera,2022-05-13,Control,2022-05
10594,Smart Doorbell,2022-04-18,Variant,2022-04
10595,Smart Doorbell,2022-06-27,Variant,2022-06
10596,Smart Doorbell,2022-10-25,Variant,2022-10
10597,Security Camera,2022-12-24,Variant,2022-12
10598,Security Camera,2022-12-25,Control,2022-12
10599,Security Camera,2022-05-26,Control,2022-05
10600,Security Camera,2022-03-15,Control,2022-03
10601,Security Camera,2022-04-18,Control,2022-04
10602,Security Camera,2022-05-02,Variant,2022-05
10603,Security Camera,2022-01-17,Control,2022-01
10604,Security Camera,2022-07-15,Control,2022-07
10605,Smart Doorbell,2022-11-23,Control,2022-11
10606,Security Camera,2022-11-14,Variant,2022-11
10607,Security Camera,2022-10-24,Control,2022-10
10608,Smart Doorbell,2022-09-09,Variant,2022-09
10609,Smart Doorbell,2022-04-29,Control,2022-04
10610,Security Camera,2022-06-11,Control,2022-06
10611,Smart Doorbell,2022-07-17,Control,2022-07
10612,Smart Doorbell,2022-02-14,Variant,2022-02
10613,Security Camera,2022-11-10,Variant,2022-11
10614,Smart Doorbell,2022-06-28,Variant,2022-06
10615,Smart Doorbell,2022-02-13,Control,2022-02
10616,Security Camera,2022-09-28,Control,2022-09
10617,Security Camera,2022-03-19,Variant,2022-03
10618,Smart Doorbell,2022-11-22,Control,2022-11
10619,Smart Doorbell,2022-06-27,Variant,2022-06
10620,Security Camera,2022-12-23,Variant,2022-12
10621,Security Camera,2022-01-03,Control,2022-01
10622,Security Camera,2022-08-02,Variant,2022-08
10623,Smart Doorbell,2022-12-08,Control,2022-12
10624,Smart Doorbell,2022-03-15,Control,2022-03
10625,Security Camera,2022-02-20,Control,2022-02
10626,Smart Doorbell,2022-03-08,Variant,2022-03
10627,Smart Doorbell,2022-11-28,Control,2022-11
10628,Security Camera,2022-04-03,Variant,2022-04
10629,Security Camera,2022-06-25,Variant,2022-06
10630,Smart Doorbell,2022-05-25,Variant,2022-05
10631,Smart Doorbell,2022-01-07,Variant,2022-01
10632,Smart Doorbell,2022-09-26,Control,2022-09
10633,Smart Doorbell,2022-11-18,Control,2022-11
10634,Security Camera,2022-01-04,Control,2022-01
10635,Smart Doorbell,2022-05-18,Variant,2022-05
10636,Smart Doorbell,2022-08-19,Variant,2022-08
10637,Security Camera,2022-03-29,Variant,2022-03
10638,Security Camera,2022-01-17,Variant,2022-01
10639,Security Camera,2022-02-21,Variant,2022-02
10640,Security Camera,2022-05-14,Control,2022-05
10641,Security Camera,2022-07-30,Variant,2022-07
10642,Security Camera,2022-11-21,Variant,2022-11
10643,Security Camera,2022-08-07,Control,2022-08
10644,Security Camera,2022-07-24,Variant,2022-07
10645,Smart Doorbell,2022-07-30,Control,2022-07
10646,Smart Doorbell,2022-10-04,Variant,2022-10
10647,Smart Doorbell,2022-01-24,Variant,2022-01
10648,Smart Doorbell,2022-01-04,Variant,2022-01
10649,Smart Doorbell,2022-06-01,Control,2022-06
10650,Security Camera,2022-09-16,Variant,2022-09
10651,Smart Doorbell,2022-11-20,Variant,2022-11
10652,Smart Doorbell,2022-12-23,Control,2022-12
10653,Smart Doorbell,2022-06-17,Variant,2022-06
10654,Smart Doorbell,2022-06-25,Variant,2022-06
10655,Security Camera,2022-11-06,Variant,2022-11
10656,Security Camera,2022-10-18,Control,2022-10
10657,Security Camera,2022-02-25,Control,2022-02
10658,Smart Doorbell,2022-04-18,Variant,2022-04
10659,Smart Doorbell,2022-10-23,Control,2022-10
10660,Security Camera,2022-11-20,Control,2022-11
10661,Smart Doorbell,2022-10-29,Variant,2022-10
10662,Smart Doorbell,2022-11-30,Variant,2022-11
10663,Security Camera,2022-05-21,Variant,2022-05
10664,Security Camera,2022-06-04,Control,2022-06
10665,Security Camera,2022-09-19,Control,2022-09
10666,Security Camera,2022-09-30,Control,2022-09
10667,Security Camera,2022-08-20,Control,2022-08
10668,Security Camera,2022-08-29,Variant,2022-08
10669,Security Camera,2022-12-21,Variant,2022-12
10670,Security Camera,2022-12-03,Control,2022-12
10671,Smart Doorbell,2022-09-15,Control,2022-09
10672,Security Camera,2022-09-06,Control,2022-09
10673,Smart Doorbell,2022-03-18,Control,2022-03
10674,Smart Doorbell,2022-06-29,Control,2022-06
10675,Smart Doorbell,2022-03-07,Variant,2022-03
10676,Security Camera,2022-11-04,Variant,2022-11
10677,Security Camera,2022-12-14,Variant,2022-12
10678,Smart Doorbell,2022-06-20,Control,2022-06
10679,Smart Doorbell,2022-01-22,Variant,2022-01
10680,Smart Doorbell,2022-04-17,Variant,2022-04
10681,Security Camera,2022-11-19,Variant,2022-11
10682,Security Camera,2022-08-15,Control,2022-08
10683,Smart Doorbell,2022-08-04,Variant,2022-08
10684,Smart Doorbell,2022-03-10,Variant,2022-03
10685,Smart Doorbell,2022-03-25,Variant,2022-03
10686,Smart Doorbell,2022-04-13,Control,2022-04
10687,Security Camera,2022-02-08,Control,2022-02
10688,Smart Doorbell,2022-01-13,Control,2022-01
10689,Security Camera,2022-10-24,Control,2022-10
10690,Security Camera,2022-11-09,Variant,2022-11
10691,Smart Doorbell,2022-06-30,Control,2022-06
10692,Smart Doorbell,2022-09-25,Control,2022-09
10693,Security Camera,2022-01-13,Control,2022-01
10694,Security Camera,2022-04-30,Control,2022-04
10695,Smart Doorbell,2022-12-19,Control,2022-12
10696,Security Camera,2022-02-26,Variant,2022-02
10697,Smart Doorbell,2022-02-09,Variant,2022-02
10698,Security Camera,2022-12-02,Control,2022-12
10699,Smart Doorbell,2022-05-08,Control,2022-05
10700,Smart Doorbell,2022-06-22,Control,2022-06
10701,Security Camera,2022-02-04,Control,2022-02
10702,Security Camera,2022-09-16,Variant,2022-09
10703,Security Camera,2022-01-05,Variant,2022-01
10704,Security Camera,2022-08-06,Variant,2022-08
10705,Smart Doorbell,2022-01-11,Variant,2022-01
10706,Security Camera,2022-11-23,Control,2022-11
10707,Smart Doorbell,2022-04-27,Variant,2022-04
10708,Security Camera,2022-07-03,Variant,2022-07
10709,Smart Doorbell,2022-12-28,Variant,2022-12
10710,Smart Doorbell,2022-04-26,Control,2022-04
10711,Smart Doorbell,2022-06-11,Variant,2022-06
10712,Smart Doorbell,2022-03-08,Variant,2022-03
10713,Smart Doorbell,2022-07-19,Variant,2022-07
10714,Security Camera,2022-01-31,Control,2022-01
10715,Smart Doorbell,2022-03-16,Variant,2022-03
10716,Smart Doorbell,2022-08-25,Variant,2022-08
10717,Smart Doorbell,2022-11-23,Variant,2022-11
10718,Security Camera,2022-03-07,Variant,2022-03
10719,Smart Doorbell,2022-03-11,Variant,2022-03
10720,Smart Doorbell,2022-10-24,Control,2022-10
10721,Security Camera,2022-01-20,Variant,2022-01
10722,Security Camera,2022-08-14,Control,2022-08
10723,Smart Doorbell,2022-07-18,Variant,2022-07
10724,Smart Doorbell,2022-02-08,Control,2022-02
10725,Smart Doorbell,2022-05-25,Variant,2022-05
10726,Security Camera,2022-02-14,Variant,2022-02
10727,Smart Doorbell,2022-11-22,Variant,2022-11
10728,Security Camera,2022-04-01,Variant,2022-04
10729,Security Camera,2022-08-26,Variant,2022-08
10730,Security Camera,2022-03-11,Variant,2022-03
10731,Smart Doorbell,2022-06-15,Control,2022-06
10732,Smart Doorbell,2022-05-10,Control,2022-05
10733,Smart Doorbell,2022-08-02,Control,2022-08
10734,Security Camera,2022-12-06,Control,2022-12
10735,Smart Doorbell,2022-03-30,Variant,2022-03
10736,Security Camera,2022-12-01,Variant,2022-12
10737,Smart Doorbell,2022-09-09,Variant,2022-09
10738,Smart Doorbell,2022-12-15,Control,2022-12
10739,Security Camera,2022-03-13,Control,2022-03
10740,Smart Doorbell,2022-06-14,Variant,2022-06
10741,Security Camera,2022-02-18,Variant,2022-02
10742,Smart Doorbell,2022-02-21,Control,2022-02
10743,Smart Doorbell,2022-10-16,Variant,2022-10
10744,Security Camera,2022-10-05,Variant,2022-10
10745,Smart Doorbell,2022-04-24,Control,2022-04
10746,Security Camera,2022-08-27,Variant,2022-08
10747,Smart Doorbell,2022-05-13,Control,2022-05
10748,Smart Doorbell,2022-10-01,Variant,2022-10
10749,Smart Doorbell,2022-06-15,Control,2022-06
10750,Security Camera,2022-10-20,Control,2022-10
10751,Smart Doorbell,2022-08-31,Variant,2022-08
10752,Smart Doorbell,2022-11-16,Control,2022-11
10753,Security Camera,2022-05-18,Variant,2022-05
10754,Security Camera,2022-03-20,Control,2022-03
10755,Smart Doorbell,2022-06-19,Control,2022-06
10756,Smart Doorbell,2022-05-03,Control,2022-05
10757,Smart Doorbell,2022-06-25,Control,2022-06
10758,Smart Doorbell,2022-10-27,Variant,2022-10
10759,Smart Doorbell,2022-03-23,Control,2022-03
10760,Security Camera,2022-03-28,Variant,2022-03
10761,Security Camera,2022-08-13,Variant,2022-08
10762,Security Camera,2022-01-16,Variant,2022-01
10763,Smart Doorbell,2022-11-06,Control,2022-11
10764,Security Camera,2022-12-24,Variant,2022-12
10765,Smart Doorbell,2022-06-12,Control,2022-06
10766,Smart Doorbell,2022-04-08,Control,2022-04
10767,Smart Doorbell,2022-06-05,Control,2022-06
10768,Security Camera,2022-01-02,Control,2022-01
10769,Smart Doorbell,2022-12-16,Control,2022-12
10770,Security Camera,2022-06-18,Variant,2022-06
10771,Smart Doorbell,2022-11-11,Control,2022-11
10772,Security Camera,2022-11-21,Control,2022-11
10773,Security Camera,2022-04-02,Variant,2022-04
10774,Smart Doorbell,2022-06-30,Control,2022-06
10775,Security Camera,2022-08-19,Control,2022-08
10776,Security Camera,2022-10-28,Control,2022-10
10777,Smart Doorbell,2022-05-28,Variant,2022-05
10778,Smart Doorbell,2022-10-07,Control,2022-10
10779,Smart Doorbell,2022-07-08,Control,2022-07
10780,Smart Doorbell,2022-12-13,Variant,2022-12
10781,Smart Doorbell,2022-12-16,Variant,2022-12
10782,Security Camera,2022-11-10,Variant,2022-11
10783,Security Camera,2022-05-08,Variant,2022-05
10784,Security Camera,2022-01-07,Control,2022-01
10785,Smart Doorbell,2022-02-16,Control,2022-02
10786,Smart Doorbell,2022-02-22,Control,2022-02
10787,Smart Doorbell,2022-07-06,Control,2022-07
10788,Smart Doorbell,2022-02-07,Control,2022-02
10789,Smart Doorbell,2022-08-14,Control,2022-08
10790,Security Camera,2022-02-22,Variant,2022-02
10791,Smart Doorbell,2022-08-12,Variant,2022-08
10792,Smart Doorbell,2022-06-03,Control,2022-06
10793,Smart Doorbell,2022-02-17,Variant,2022-02
10794,Security Camera,2022-12-17,Control,2022-12
10795,Smart Doorbell,2022-05-27,Control,2022-05
10796,Smart Doorbell,2022-03-05,Variant,2022-03
10797,Smart Doorbell,2022-12-15,Control,2022-12
10798,Smart Doorbell,2022-07-01,Control,2022-07
10799,Smart Doorbell,2022-05-05,Control,2022-05
10800,Smart Doorbell,2022-06-28,Variant,2022-06
10801,Security Camera,2022-02-08,Variant,2022-02
10802,Smart Doorbell,2022-09-17,Control,2022-09
10803,Smart Doorbell,2022-01-03,Variant,2022-01
10804,Smart Doorbell,2022-03-05,Variant,2022-03
10805,Smart Doorbell,2022-01-29,Variant,2022-01
10806,Smart Doorbell,2022-01-11,Variant,2022-01
10807,Smart Doorbell,2022-04-07,Control,2022-04
10808,Smart Doorbell,2022-12-24,Control,2022-12
10809,Security Camera,2022-07-22,Variant,2022-07
10810,Smart Doorbell,2022-01-21,Variant,2022-01
10811,Smart Doorbell,2022-02-08,Variant,2022-02
10812,Security Camera,2022-08-11,Variant,2022-08
10813,Smart Doorbell,2022-04-12,Variant,2022-04
10814,Smart Doorbell,2022-02-15,Variant,2022-02
10815,Smart Doorbell,2022-03-07,Variant,2022-03
10816,Smart Doorbell,2022-04-01,Variant,2022-04
10817,Security Camera,2022-06-13,Variant,2022-06
10818,Security Camera,2022-04-21,Control,2022-04
10819,Security Camera,2022-12-04,Control,2022-12
10820,Smart Doorbell,2022-05-03,Control,2022-05
10821,Security Camera,2022-07-12,Variant,2022-07
10822,Security Camera,2022-04-09,Variant,2022-04
10823,Security Camera,2022-10-18,Variant,2022-10
10824,Smart Doorbell,2022-06-08,Control,2022-06
10825,Smart Doorbell,2022-04-13,Control,2022-04
10826,Security Camera,2022-10-08,Variant,2022-10
10827,Security Camera,2022-02-12,Control,2022-02
10828,Smart Doorbell,2022-03-25,Control,2022-03
10829,Smart Doorbell,2022-07-10,Control,2022-07
10830,Security Camera,2022-02-20,Control,2022-02
10831,Smart Doorbell,2022-07-29,Variant,2022-07
10832,Security Camera,2022-05-06,Control,2022-05
10833,Security Camera,2022-03-10,Variant,2022-03
10834,Smart Doorbell,2022-09-22,Control,2022-09
10835,Smart Doorbell,2022-09-15,Variant,2022-09
10836,Smart Doorbell,2022-07-07,Control,2022-07
10837,Security Camera,2022-08-18,Variant,2022-08
10838,Smart Doorbell,2022-07-08,Variant,2022-07
10839,Smart Doorbell,2022-01-10,Control,2022-01
10840,Security Camera,2022-04-24,Variant,2022-04
10841,Smart Doorbell,2022-03-17,Variant,2022-03
10842,Security Camera,2022-06-13,Control,2022-06
10843,Smart Doorbell,2022-03-26,Control,2022-03
10844,Security Camera,2022-02-18,Variant,2022-02
10845,Smart Doorbell,2022-11-22,Variant,2022-11
10846,Security Camera,2022-06-26,Control,2022-06
10847,Smart Doorbell,2022-08-06,Control,2022-08
10848,Smart Doorbell,2022-07-08,Variant,2022-07
10849,Smart Doorbell,2022-12-12,Variant,2022-12
10850,Security Camera,2022-08-18,Variant,2022-08
10851,Smart Doorbell,2022-09-12,Control,2022-09
10852,Security Camera,2022-08-24,Variant,2022-08
10853,Smart Doorbell,2022-01-26,Control,2022-01
10854,Security Camera,2022-03-13,Control,2022-03
10855,Security Camera,2022-09-18,Variant,2022-09
10856,Security Camera,2022-09-11,Variant,2022-09
10857,Smart Doorbell,2022-09-28,Control,2022-09
10858,Smart Doorbell,2022-05-03,Control,2022-05
10859,Security Camera,2022-05-24,Variant,2022-05
10860,Smart Doorbell,2022-09-14,Variant,2022-09
10861,Smart Doorbell,2022-05-24,Variant,2022-05
10862,Smart Doorbell,2022-09-16,Variant,2022-09
10863,Smart Doorbell,2022-02-16,Control,2022-02
10864,Smart Doorbell,2022-12-17,Variant,2022-12
10865,Smart Doorbell,2022-01-13,Variant,2022-01
10866,Security Camera,2022-07-27,Variant,2022-07
10867,Security Camera,2022-11-07,Variant,2022-11
10868,Smart Doorbell,2022-08-23,Variant,2022-08
10869,Smart Doorbell,2022-05-29,Control,2022-05
10870,Security Camera,2022-11-18,Control,2022-11
10871,Security Camera,2022-06-04,Variant,2022-06
10872,Smart Doorbell,2022-06-15,Control,2022-06
10873,Smart Doorbell,2022-03-31,Control,2022-03
10874,Security Camera,2022-07-05,Variant,2022-07
10875,Security Camera,2022-11-14,Variant,2022-11
10876,Smart Doorbell,2022-12-24,Control,2022-12
10877,Smart Doorbell,2022-06-23,Variant,2022-06
10878,Security Camera,2022-08-05,Variant,2022-08
10879,Security Camera,2022-09-21,Variant,2022-09
10880,Security Camera,2022-04-07,Variant,2022-04
10881,Smart Doorbell,2022-04-27,Control,2022-04
10882,Security Camera,2022-07-18,Control,2022-07
10883,Security Camera,2022-11-16,Control,2022-11
10884,Smart Doorbell,2022-01-21,Variant,2022-01
10885,Security Camera,2022-07-19,Variant,2022-07
10886,Smart Doorbell,2022-12-07,Variant,2022-12
10887,Security Camera,2022-09-05,Variant,2022-09
10888,Security Camera,2022-10-03,Variant,2022-10
10889,Security Camera,2022-09-21,Variant,2022-09
10890,Smart Doorbell,2022-02-27,Control,2022-02
10891,Smart Doorbell,2022-10-29,Control,2022-10
10892,Smart Doorbell,2022-01-31,Variant,2022-01
10893,Security Camera,2022-09-06,Control,2022-09
10894,Smart Doorbell,2022-04-03,Control,2022-04
10895,Security Camera,2022-09-22,Variant,2022-09
10896,Security Camera,2022-09-28,Control,2022-09
10897,Smart Doorbell,2022-04-04,Variant,2022-04
10898,Security Camera,2022-06-03,Control,2022-06
10899,Security Camera,2022-10-12,Control,2022-10
10900,Security Camera,2022-03-21,Control,2022-03
10901,Security Camera,2022-10-19,Variant,2022-10
10902,Security Camera,2022-03-25,Control,2022-03
10903,Smart Doorbell,2022-02-06,Variant,2022-02
10904,Smart Doorbell,2022-12-08,Variant,2022-12
10905,Smart Doorbell,2022-11-23,Variant,2022-11
10906,Smart Doorbell,2022-08-20,Control,2022-08
10907,Security Camera,2022-04-03,Control,2022-04
10908,Security Camera,2022-12-02,Variant,2022-12
10909,Security Camera,2022-04-12,Variant,2022-04
10910,Smart Doorbell,2022-06-15,Variant,2022-06
10911,Security Camera,2022-06-08,Control,2022-06
10912,Smart Doorbell,2022-01-14,Variant,2022-01
10913,Smart Doorbell,2022-08-13,Control,2022-08
10914,Smart Doorbell,2022-03-14,Control,2022-03
10915,Smart Doorbell,2022-09-06,Control,2022-09
10916,Security Camera,2022-04-01,Control,2022-04
10917,Smart Doorbell,2022-08-04,Control,2022-08
10918,Smart Doorbell,2022-03-31,Control,2022-03
10919,Security Camera,2022-01-29,Variant,2022-01
10920,Smart Doorbell,2022-11-01,Control,2022-11
10921,Smart Doorbell,2022-08-08,Variant,2022-08
10922,Smart Doorbell,2022-11-24,Control,2022-11
10923,Smart Doorbell,2022-08-03,Control,2022-08
10924,Smart Doorbell,2022-08-09,Control,2022-08
10925,Security Camera,2022-02-11,Control,2022-02
10926,Security Camera,2022-05-15,Variant,2022-05
10927,Smart Doorbell,2022-02-11,Control,2022-02
10928,Smart Doorbell,2022-06-13,Variant,2022-06
